,artist,title & year,image url,website url,posted
1109,Moussia Pinto Alves,"Autorretrato , circa 1960",https://masp.org.br/uploads/collection/0lmp5EnwGGSQk07b7zrovtqBEtNueE4k.jpg,https://masp.org.br/acervo/obra/autorretrato-4,0.0
1110,Lygia Clark,"Bicho, Década de 1960",https://masp.org.br/uploads/collection/SMXRwMHGRsfMcdNOZeVoZYH62RhyhDlF.jpg,https://masp.org.br/acervo/obra/bicho,0.0
1111,Benedito José Tobias,"Irmãos de leite, 1960",https://masp.org.br/uploads/collection/3r1F9sQ6WyG294YjHsvKeeC7wzmX5zCI.jpg,https://masp.org.br/acervo/obra/irmaos-de-leite,0.0
1112,Benedito José Tobias,"Sem título, Sem data",https://masp.org.br/uploads/collection/hR34wO6Jl345LtDs6Q7ru6KriLvsKEql.jpg,https://masp.org.br/acervo/obra/sem-titulo-960,0.0
1113,Gertrudes Martha Altschul,"Margaridas , circa 1959",https://masp.org.br/uploads/collection/ULJlOGQIcXPz1h0GEJOytSKM1UCMQ7ia.jpg,https://masp.org.br/acervo/obra/margaridas,0.0
1114,Gertrudes Martha Altschul,"Vasos e plantas , 1952",https://masp.org.br/uploads/collection/PRR1cUIRIZxmEPIvjpWIftg6kQKVULOJ.jpg,https://masp.org.br/acervo/obra/vasos-e-plantas,0.0
1115,Gertrudes Martha Altschul,"Ritmo , Sem data",https://masp.org.br/uploads/collection/WamTScavMlbTsaLwqXN2zFJRz3Ch1Q9c.jpg,https://masp.org.br/acervo/obra/ritmo-1,0.0
1116,Gertrudes Martha Altschul,"Composição com folhas , Sem data",https://masp.org.br/uploads/collection/E4gwXEssudKIOIq1bRs3LUa8p0AaEj4C.jpg,https://masp.org.br/acervo/obra/composicao-com-folhas,0.0
1117,Gertrudes Martha Altschul,"Folha morta , Sem data",https://masp.org.br/uploads/collection/MTFwA6JqasAHYoDHKTLtDIhKzp9pgeMp.jpg,https://masp.org.br/acervo/obra/folha-morta,0.0
1118,Gertrudes Martha Altschul,"Concreto abstrato , Sem data",https://masp.org.br/uploads/collection/u2Oy1cV9BEcDYiaBUUMwEmtprLnMoNqt.jpg,https://masp.org.br/acervo/obra/concreto-abstrato,0.0
1119,Gertrudes Martha Altschul,"Filigrana , Sem data",https://masp.org.br/uploads/collection/cT2hlwxb05ElnGNNlgK2PIIXoWcJYrqr.jpg,https://masp.org.br/acervo/obra/filigrama,0.0
1120,Gertrudes Martha Altschul,"Jogo de linhas , Sem data",https://masp.org.br/uploads/collection/5cPS7WFnmXMh0KxxZxYtRVqwuBi8M1La.jpg,https://masp.org.br/acervo/obra/jogo-de-linhas,0.0
1121,Gertrudes Martha Altschul,"Sem título, Sem data",https://masp.org.br/uploads/collection/t7qoSALeg30Lv7bxoJ9KYHxThSX1ZS0A.jpg,https://masp.org.br/acervo/obra/sem-titulo-9,0.0
1122,Gertrudes Martha Altschul,"Sem título, Sem data",https://masp.org.br/uploads/collection/LAOg39cSIwrcem06uKRTwQw0FLOjnb1R.jpg,https://masp.org.br/acervo/obra/sem-titulo-10,0.0
1123,Gertrudes Martha Altschul,"Arquitetura ou Triângulo ou Composição , Sem data",https://masp.org.br/uploads/collection/qNpmMfXnNAiTxPtniyzVqzek4pDCemWS.jpg,https://masp.org.br/acervo/obra/arquitetura-ou-triangulo-ou-composicao,0.0
1124,Gertrudes Martha Altschul,"Trio, Sem data",https://masp.org.br/uploads/collection/FrcoGA9PhYerpbGAvhAUhsTETdnbeU9F.jpg,https://masp.org.br/acervo/obra/trio,0.0
1125,José Galdão,"Sinaleiro , 1959",https://masp.org.br/uploads/collection/KriQFtYxPrNo3TYM6B6A5545t1mR0o0l.jpg,https://masp.org.br/acervo/obra/sinaleiro,0.0
1126,José Galdão,"Sem título, Sem data",https://masp.org.br/uploads/collection/suJrX9BQ7gxjdI2gj55uPACbcLFGv8G4.jpg,https://masp.org.br/acervo/obra/sem-titulo-8,0.0
1127,Carlos Botelho,"Roupa ao Sol, 1959",https://masp.org.br/uploads/collection/M9VqnNKOgFABXLZ43UiZ5Eo6ORllvgZA.jpg,https://masp.org.br/acervo/obra/roupa-ao-sol,0.0
1128,Francisco Rebolo,"Casario com paisagem , 1958",https://masp.org.br/uploads/collection/tTPpdCY5MsYRXBd2Vidk0ItNunobefio.jpg,https://masp.org.br/acervo/obra/casario-com-paisagem,0.0
1129,Casimiro P. Mello,"Balanços , 1957",https://masp.org.br/uploads/collection/gaHmdmJd17STMjscWkaxd1dbf9QzgZjM.jpg,https://masp.org.br/acervo/obra/balancos,0.0
1130,Eduardo Salvatore,"Linhas e círculos , 1957",https://masp.org.br/uploads/collection/r46FWkv1Z3PMTzlzxUhuoUVLJ0VfYnUK.jpg,https://masp.org.br/acervo/obra/linhas-e-circulos,0.0
1131,Eduardo Salvatore,"Sem título, Sem data",https://masp.org.br/uploads/collection/JT7oed5uj6ljaoFrjzFhXpOcG8gswweU.jpg,https://masp.org.br/acervo/obra/sem-titulo-6,0.0
1132,Eduardo Salvatore,"Sem título, Sem data",https://masp.org.br/uploads/collection/QgL41oTuYrcJnSyao6oIB0PIlMd2YvFO.jpg,https://masp.org.br/acervo/obra/sem-titulo-7,0.0
1133,Eduardo Salvatore,"O cura , Sem data",https://masp.org.br/uploads/collection/eF9UtXPFUhAB6fNPI5NiNHfSRiC7isTO.jpg,https://masp.org.br/acervo/obra/o-cura,0.0
1134,Eduardo Salvatore,"Ripas , Sem data",https://masp.org.br/uploads/collection/XcHbGUcMkRQdkgicY6FDH4XzXiIwXteh.jpg,https://masp.org.br/acervo/obra/ripas,0.0
1135,Eduardo Salvatore,"Luz e sombra , Sem data",https://masp.org.br/uploads/collection/mq7Ok0Vus0s8wEYiCEOWYYViWaGgRxzN.jpg,https://masp.org.br/acervo/obra/luz-e-sombra,0.0
1136,José Yalenti,"Arquitetura ou Crepúsculo , circa 1957",https://masp.org.br/uploads/collection/QFMe6Tva3SYKns3NKS6sWU8T7t2Mt8rH.jpg,https://masp.org.br/acervo/obra/arquitetura-ou-crepusculo,0.0
1137,José Yalenti,"Balancê , 1954",https://masp.org.br/uploads/collection/BtNJ65We0MbMfIcGCFDo8ekM34gyIxPJ.jpg,https://masp.org.br/acervo/obra/balance,0.0
1138,José Yalenti,"Asseio , 1950",https://masp.org.br/uploads/collection/GJ5jmySbPTMZ02mxQeYKrXahzW0ap324.jpg,https://masp.org.br/acervo/obra/asseio,0.0
1139,José Yalenti,"Energia , 1945",https://masp.org.br/uploads/collection/eOgej6TiR1ADxqBxv42MPEZstO1T5Y1O.jpg,https://masp.org.br/acervo/obra/energia,0.0
1140,José Yalenti,"Atônica , Sem data",https://masp.org.br/uploads/collection/aj9JqlAhFxCOO9YLqmnxpmYhU8LbSy8b.jpg,https://masp.org.br/acervo/obra/atonica,0.0
1141,José Yalenti,"Gótica , Sem data",https://masp.org.br/uploads/collection/EDDkuXV7ymQKdFOZUL3knz5V2jgy34j2.jpg,https://masp.org.br/acervo/obra/gotica,0.0
1142,José Yalenti,"Mar oleoso , Sem data",https://masp.org.br/uploads/collection/6OJGGxFTE6B4IlTR0UVFZov8Y6whk7ti.jpg,https://masp.org.br/acervo/obra/mar-oleoso,0.0
1143,José Yalenti,"Sol embrumado , Sem data",https://masp.org.br/uploads/collection/zKkFf24dyIPKjDXcv4a1U1zz9uqjs0ji.jpg,https://masp.org.br/acervo/obra/sol-embrumado,0.0
1144,Mário Fiori,"Escala de luz , 1957",https://masp.org.br/uploads/collection/LEITQoZsiLBPAixvnBeAG05GrzPa04aW.jpg,https://masp.org.br/acervo/obra/escala-de-luz,0.0
1145,Mário Fiori,"Recanto histórico , Sem data",https://masp.org.br/uploads/collection/YBZyDYIr5xXwEUcouKB60NtXyUegERTk.jpg,https://masp.org.br/acervo/obra/recanto-historico,0.0
1146,Charlotta Adlerová,"Palco III, 1957",https://masp.org.br/uploads/collection/AYuqTgCbOxnfskkAMN437x8hYFnBpUv2.jpg,https://masp.org.br/acervo/obra/palco-iii,0.0
1147,Candido Portinari,"Colheita de arroz , 1957",https://masp.org.br/uploads/collection/PgrUstlScJ4EpD1CRyJuHJ7Veh8aTOG9.jpg,https://masp.org.br/acervo/obra/colheita-de-arroz,0.0
1148,Candido Portinari,"Colheita de feijão , 1957",https://masp.org.br/uploads/collection/e5yj2faNYpfw4Cs0FCjUYMwycchjOgWo.jpg,https://masp.org.br/acervo/obra/colheita-de-feijao,0.0
1149,Candido Portinari,"A senhora Aimée, 1945",https://masp.org.br/uploads/collection/rqYZpuT1HPhDnNwudIzPhz7Oehqxsbhd.jpg,https://masp.org.br/acervo/obra/a-senhora-aimee,0.0
1150,Candido Portinari,"Retirantes , 1944",https://masp.org.br/uploads/collection/E7wVpD63u5w0WOkUaRiLijdiaECYWCiq.jpg,https://masp.org.br/acervo/obra/retirantes,0.0
1151,Candido Portinari,"Enterro na rede, 1944",https://masp.org.br/uploads/collection/tSFIoIiJCkwvRv6I6L0P5POQHByS7wwv.jpg,https://masp.org.br/acervo/obra/enterro-na-rede,0.0
1152,Candido Portinari,"Criança morta , 1944",https://masp.org.br/uploads/collection/3PIiwTH4pc4Iqpp2HQ8hvOVOcg1JEie6.jpg,https://masp.org.br/acervo/obra/crianca-morta,0.0
1153,Candido Portinari,"O pranto de Jeremias, 1944",https://masp.org.br/uploads/collection/sQbhCRfzHuxjqT1UOfMS3gFpicu4Xtk5.jpg,https://masp.org.br/acervo/obra/o-pranto-de-jeremias,0.0
1154,Candido Portinari,"A ressurreição de Lázaro, 1944",https://masp.org.br/uploads/collection/YsHDzuF99gUGlyCjbQO7X5XssXfwilRD.jpg,https://masp.org.br/acervo/obra/a-ressurreicao-de-lazaro,0.0
1155,Candido Portinari,"A justiça de Salomão, 1943",https://masp.org.br/uploads/collection/IvDDTNJki0ooqUcyG4JOxfDAt9bRTxkz.jpg,https://masp.org.br/acervo/obra/a-justica-de-salomao,0.0
1156,Candido Portinari,"O sacrifício de Abrahão, 1943",https://masp.org.br/uploads/collection/rnWZQiWDKs1J6phR53N6cws7MW0l03SV.jpg,https://masp.org.br/acervo/obra/o-sacrificio-de-abrahao,0.0
1157,Candido Portinari,"O massacre dos inocentes, 1943",https://masp.org.br/uploads/collection/tz6zr6iDBalzgifdPQ3FF4qAAdv7vK6x.jpg,https://masp.org.br/acervo/obra/o-massacre-dos-inocentes,0.0
1158,Candido Portinari,"As trombetas de Jericó, 1943",https://masp.org.br/uploads/collection/8PxlDgdr962bAp053KjCFuhvOnMN2OrZ.jpg,https://masp.org.br/acervo/obra/as-trombetas-de-jerico,0.0
1159,Candido Portinari,"O eremita penitente (profeta), 1943",https://masp.org.br/uploads/collection/kxObQNH6eXyE150stS9B9MqKasIX3qP0.jpg,https://masp.org.br/acervo/obra/o-eremita-penitente-profeta,0.0
1160,Candido Portinari,"O último baluarte - A ira das mães, 1942",https://masp.org.br/uploads/collection/1xuAnCcRHLE9WMvveHtT4UN7137DhxT6.jpg,https://masp.org.br/acervo/obra/o-ultimo-baluarte-a-ira-das-maes,0.0
1161,Candido Portinari,"São Francisco , 1941",https://masp.org.br/uploads/collection/u2vVfUMwSEgI2IRTSHIEPtInnUhXv3sc.jpg,https://masp.org.br/acervo/obra/sao-francisco,0.0
1162,Candido Portinari,"Retrato de Ináh Prudente de Moraes , 1936",https://masp.org.br/uploads/collection/Gvkffc7Uft7wE7ZOJO4WdniCkeCTMIlw.jpg,https://masp.org.br/acervo/obra/retrato-de-inah-prudente-de-moraes,0.0
1163,Candido Portinari,"O senhor Queiroz Lima, 1934",https://masp.org.br/uploads/collection/gdARct9HvGfHiOwAfgp2MibIYEfNczGd.jpg,https://masp.org.br/acervo/obra/o-senhor-queiroz-lima,0.0
1164,Candido Portinari,"O lavrador de café , 1934",https://masp.org.br/uploads/collection/aqPmJIciwPQZgjnq7HvAflvUlUS0pR6U.jpg,https://masp.org.br/acervo/obra/o-lavrador-de-cafe,0.0
1165,Candido Portinari,"Retrato de Joubert Gontijo de Carvalho, 1928",https://masp.org.br/uploads/collection/oGQ1lbZgBpqUkiecU4VOdkPBdfkosvfA.jpg,https://masp.org.br/acervo/obra/retrato-de-joubert-gontijo-de-carvalho,0.0
1166,José Eduardo de Oliveira Enfeldt,"Escala em branco , 1956",https://masp.org.br/uploads/collection/sgjmvlWJhE5aE7zsa2MXG3POZ42uxbIe.jpg,https://masp.org.br/acervo/obra/escala-em-branco,0.0
1167,José Eduardo de Oliveira Enfeldt,"Regimento da madrugada , Sem data",https://masp.org.br/uploads/collection/Se0i8rcnNKV5gUH5sReKvjLVDzSRrr9k.jpg,https://masp.org.br/acervo/obra/regimento-da-madrugada,0.0
1168,Raul Chamma,"Nu solarisado , 1956",https://masp.org.br/uploads/collection/jE1UpZ9vexdpKlpK3aeuHqUCNZUJ1oGf.jpg,https://masp.org.br/acervo/obra/nu-solarisado,0.0
1169,Raul Chamma,"Corrupio ou Corrupios luminosos , Sem data",https://masp.org.br/uploads/collection/cLBFL2rnEW9r698gHHN2BKz1HevyUwja.jpg,https://masp.org.br/acervo/obra/corrupio-ou-corrupios-luminosos,0.0
1170,Raul Chamma,"Carrossel de luzes , Sem data",https://masp.org.br/uploads/collection/hJzwg7bEZ2B3tx8fZi9EZlVdmORuZDbg.jpg,https://masp.org.br/acervo/obra/carrossel-de-luzes,0.0
1171,Raul Chamma,"Bon voyage , Sem data",https://masp.org.br/uploads/collection/IGzvn6lLEtWjGGBy6d9M3UazDkEbfw5R.jpg,https://masp.org.br/acervo/obra/bon-voyage-1,0.0
1172,Rubens Teixeira Scavone,"O muro , 1956-57",https://masp.org.br/uploads/collection/NeZwdUi10hUCILr9aY0K7nFoKD5S53zd.jpg,https://masp.org.br/acervo/obra/o-muro,0.0
1173,Rubens Teixeira Scavone,"Quadrados e losangos , 1954",https://masp.org.br/uploads/collection/mhxR3F14pTWHWUQZiY2GXcFWvTDMF7Jg.jpg,https://masp.org.br/acervo/obra/quadrados-e-losangos,0.0
1174,Rubens Teixeira Scavone,"Cíclope , Sem data",https://masp.org.br/uploads/collection/S8NWYu58BUb0uvjEwbOpcXNAweTd1Oqr.jpg,https://masp.org.br/acervo/obra/ciclope,0.0
1175,Rubens Teixeira Scavone,"Fotograma , Sem data",https://masp.org.br/uploads/collection/cwdni2y3vsizHCK2J9GTTc0PFCGvvBM2.jpg,https://masp.org.br/acervo/obra/fotograma,0.0
1176,Rubens Teixeira Scavone,"Desencadeamento triangular , Sem data",https://masp.org.br/uploads/collection/knacrzCqtVrA5dfz2wnME1ApuyAVTlMY.jpg,https://masp.org.br/acervo/obra/desencadeamento-triangular,0.0
1177,Rubens Teixeira Scavone,"Rótula , Sem data",https://masp.org.br/uploads/collection/R9LmQlZkAzbOJj7zn0HQCRmK4JGMds9L.jpg,https://masp.org.br/acervo/obra/rotula,0.0
1178,Rubens Teixeira Scavone,"Composição vertical com linhas e massas , Sem data",https://masp.org.br/uploads/collection/fWp25yloXVms8IOAkoaMpPVPpxRCJHTq.jpg,https://masp.org.br/acervo/obra/composicao-vertical-com-linhas-e-massas,0.0
1179,Senèque Obin,"Carnaval, circa 1956",https://masp.org.br/uploads/collection/NqnR0A6E5z0Jkb8kI8OTN1xcx6AMduVK.jpg,https://masp.org.br/acervo/obra/carnaval,0.0
1180,Nelson Kojranski,"Composição com figura , 1955",https://masp.org.br/uploads/collection/GWym8ldE7L1BzxaKPzxdPGvC6OHjjOFB.jpg,https://masp.org.br/acervo/obra/composicao-com-figura,0.0
1181,Nelson Kojranski,"Em direções opostas , 1950",https://masp.org.br/uploads/collection/PFSluzGGrjFLHUxs3RqMSnWSaEZvUe1I.jpg,https://masp.org.br/acervo/obra/em-direcoes-opostas,0.0
1182,Nelson Kojranski,"Rua velha , Sem data",https://masp.org.br/uploads/collection/aNRAvEcYjKkA7FWXLXRAPQq31O8Gahcd.jpg,https://masp.org.br/acervo/obra/rua-velha,0.0
1183,Nelson Kojranski,"Simplicidade - II , Sem data",https://masp.org.br/uploads/collection/CpGvkSmCT6ZWJunzsnfsEbYByh3ABtDA.jpg,https://masp.org.br/acervo/obra/simplicidade-ii,0.0
1184,Nelson Kojranski,"Composição em curva - II , Sem data",https://masp.org.br/uploads/collection/lXyNLbZMP7TxdYzIrTPozgJYWBFNSeZR.jpg,https://masp.org.br/acervo/obra/composicao-em-curva-ii,0.0
1185,Nelson Kojranski,"Duas sombras , Sem data",https://masp.org.br/uploads/collection/iLLZoNQzrDHN88J6Dvr0Y8yKfN9NSDZi.jpg,https://masp.org.br/acervo/obra/duas-sombras,0.0
1186,Nelson Kojranski,"Transpondo quadrados , Sem data",https://masp.org.br/uploads/collection/48nAs3JVGRU0AkNtLRh9W9rfC4oGtK5Z.jpg,https://masp.org.br/acervo/obra/transpondo-quadrados,0.0
1187,Nelson Kojranski,"Composição , Sem data",https://masp.org.br/uploads/collection/bTPrEiVsXRPZz0q6hg9MJiGjb2Iq7nQT.jpg,https://masp.org.br/acervo/obra/composicao-3,0.0
1188,Nelson Kojranski,"Simplicidade - I , Sem data",https://masp.org.br/uploads/collection/lBqrpUCOaWAtRSJGuHvXLZa4QiwYfDuK.jpg,https://masp.org.br/acervo/obra/simplicidade-i,0.0
1189,José Oiticica Filho,"Forma 8 , 1955",https://masp.org.br/uploads/collection/MWG1P8WIRPA7KCP0jL0hWgDqMTAaKMAy.jpg,https://masp.org.br/acervo/obra/forma-8,0.0
1190,José Oiticica Filho,"Abstração 3-57 , Sem data",https://masp.org.br/uploads/collection/336DEUJRWdaPw0lFeQbivBg5NWjx4ZmC.jpg,https://masp.org.br/acervo/obra/abstracao-3-57,0.0
1191,José Oiticica Filho,"Recriação 38a-64, Sem data",https://masp.org.br/uploads/collection/Yn8yksSWPwEjqRwBBuTpfxPEjECPu0z2.jpg,https://masp.org.br/acervo/obra/recriacao-38a-64,0.0
1192,Thomaz Farkas,"Pescadores II ou Pescadores em Guaratiba , 1955-56",https://masp.org.br/uploads/collection/Qmi8PbXqjrzokGuPk8c1lp4TVyw4XPiT.jpg,https://masp.org.br/acervo/obra/pescadores-ii-ou-pescadores-em-guaratiba,0.0
1193,Thomaz Farkas,"Edifício da Imprensa , 1955",https://masp.org.br/uploads/collection/zOIB90TFhzzgc1tNF2Vvmy7yBNvWqRec.jpg,https://masp.org.br/acervo/obra/edificio-da-imprensa,0.0
1194,Thomaz Farkas,"Textura , 1949",https://masp.org.br/uploads/collection/euLt5i8G3Y7FASRAYvaaJjalEhjEAZmL.jpg,https://masp.org.br/acervo/obra/textura,0.0
1195,Thomaz Farkas,"Oil Drums , 1949",https://masp.org.br/uploads/collection/SEADqBlxf78kbgQrk79Tt4YV0AW9eIMh.jpg,https://masp.org.br/acervo/obra/oil-drums,0.0
1196,Thomaz Farkas,"Edifício , circa 1948",https://masp.org.br/uploads/collection/Qwj6EoT7wDXWy7nEFXXQpLPm4Q4hilOQ.jpg,https://masp.org.br/acervo/obra/edificio,0.0
1197,Thomaz Farkas,"Composição ou Rua do Rio de Janeiro , 1947",https://masp.org.br/uploads/collection/pooW0cbZbpQJTYPuU7PCWFWqkXIrd22R.jpg,https://masp.org.br/acervo/obra/composicao-ou-rua-do-rio-de-janeiro,0.0
1198,Thomaz Farkas,"Telhas, circa 1945",https://masp.org.br/uploads/collection/9i7GpcU8gzeOyCjpWUGsU3prMFDCG2qB.jpg,https://masp.org.br/acervo/obra/telhas-1,0.0
1199,Thomaz Farkas,"Apartamentos ou fachada interior do Edifício São Borja , circa 1945",https://masp.org.br/uploads/collection/Dd6wUHkL9WrJmd88Gv9KQEim1ztUo3Ur.jpg,https://masp.org.br/acervo/obra/apartamentos-ou-fachada-interior-do-edificio-sao-borja,0.0
1200,Thomaz Farkas,"Reflexos na praia II , 1940-48",https://masp.org.br/uploads/collection/3oZEUcAkeC6rcF9I5N1Oc7qTTJPNGubD.jpg,https://masp.org.br/acervo/obra/reflexos-na-praia-ii,0.0
1201,Thomaz Farkas,"Pretos na janela ou Pessoas assistindo a um ensaio de escola de samba , 1940-48",https://masp.org.br/uploads/collection/f1B2vpCjjT8SLBq9fnu4sFItcCgSFegl.jpg,https://masp.org.br/acervo/obra/pretos-na-janela-ou-pessoas-assistindo-a-um-ensaio-de-escola-de-samba,0.0
1202,Thomaz Farkas,"Liquidação , circa 1940",https://masp.org.br/uploads/collection/IMOo2rYlXwDQqJsCWWNE3YJnIbyzMgPL.jpg,https://masp.org.br/acervo/obra/liquidacao,0.0
1203,Thomaz Farkas,"Detalhe , Sem data",https://masp.org.br/uploads/collection/ObaVLZyFcnL8f3lGnlrJLpE1qZT9FbYO.jpg,https://masp.org.br/acervo/obra/detalhe,0.0
1204,Thomaz Farkas,"Ministério da Educação , Sem data",https://masp.org.br/uploads/collection/nhpXylOS5a00f1K21DxM4Lp2S4zjvccR.jpg,https://masp.org.br/acervo/obra/ministerio-da-educacao,0.0
1205,Thomaz Farkas,"Sem título, Sem data",https://masp.org.br/uploads/collection/DE7KP99HyrEthRBAg4vP4g4uJnQeD6b3.jpg,https://masp.org.br/acervo/obra/sem-titulo-15,0.0
1206,Thomaz Farkas,"Obras humanas , Sem data",https://masp.org.br/uploads/collection/0P8DFb0k4WuJgAZbzg2C51jAOAqEpIaX.jpg,https://masp.org.br/acervo/obra/obras-humanas,0.0
1207,Thomaz Farkas,"Ao passar dos anos , Sem data",https://masp.org.br/uploads/collection/X9lZC2CwIjZB5lLdWHuGdj2KbE410Zhp.jpg,https://masp.org.br/acervo/obra/ao-passar-dos-anos,0.0
1208,Thomaz Farkas,"Caçador precoce , Sem data",https://masp.org.br/uploads/collection/u6QKz84wwVVJq900xyAHYAgCfojqmxHU.jpg,https://masp.org.br/acervo/obra/cacador-precoce,0.0
1209,Thomaz Farkas,"Fundição , Sem data",https://masp.org.br/uploads/collection/5H7pyWU0HetPq2d1cjAwaBVwiQtxbIix.jpg,https://masp.org.br/acervo/obra/fundicao,0.0
1210,Thomaz Farkas,"Subúrbio carioca , Sem data",https://masp.org.br/uploads/collection/i5hSo1CMuucgXF9pHcLW1mpaGaJ79pTk.jpg,https://masp.org.br/acervo/obra/suburbio-carioca,0.0
1211,Thomaz Farkas,"Cachoeira , Sem data",https://masp.org.br/uploads/collection/rGQjALwO6NglQGeo520ir8iutR2tTAVO.jpg,https://masp.org.br/acervo/obra/cachoeira,0.0
1212,Thomaz Farkas,"Mud , Sem data",https://masp.org.br/uploads/collection/SHV3B0OUWpMqSt9uScapci0p74ArpOyy.jpg,https://masp.org.br/acervo/obra/mud,0.0
1213,Thomaz Farkas,"Movimento de praia , Sem data",https://masp.org.br/uploads/collection/6QJPTh6yra5ogw6DunTUU96pWVqZhZLl.jpg,https://masp.org.br/acervo/obra/movimento-de-praia,0.0
1214,Thomaz Farkas,"Backstroke, Sem data",https://masp.org.br/uploads/collection/AvGnrzRJrNZNWuEZ2A5c8X72eTZL3iFi.jpg,https://masp.org.br/acervo/obra/backstroke,0.0
1215,Graham Sutherland,"Retrato de identidade do almirante Nelson, 1955",https://masp.org.br/uploads/collection/FnhvEiOzWhLukBnZdGHN7CueyABe0y6C.jpg,https://masp.org.br/acervo/obra/retrato-de-identidade-do-almirante-nelson,0.0
1216,Graham Sutherland,"Formas articuladas, 1953",https://masp.org.br/uploads/collection/lFC1h7Ewx7uVSin5HnLtJXWniQanIOQk.jpg,https://masp.org.br/acervo/obra/formas-articuladas,0.0
1217,Karel Appel,"Composição-garçom , 1955",https://masp.org.br/uploads/collection/Lz1gymINmsu7FsuLEPvEN1JNQ1tcOIqZ.jpg,https://masp.org.br/acervo/obra/composicao-garcom,0.0
1218,Anatol Wladyslaw,"Sem título, 1955",https://masp.org.br/uploads/collection/DEpovnaNyV4MzFyMZrUIKOFHufal5D69.jpg,https://masp.org.br/acervo/obra/sem-titulo-144,0.0
1219,Mick Carnicelli,"Avenida Paulista, 1955",https://masp.org.br/uploads/collection/jfTY1FOOQYs4TapRrDSnCjfhSkICuTLq.jpg,https://masp.org.br/acervo/obra/avenida-paulista,0.0
1220,Armando Moraes Barros,"Natureza-morta , circa 1954",https://masp.org.br/uploads/collection/rKQKZfnx6ZSWaoH4tprGQLYR2sjT0ANI.jpg,https://masp.org.br/acervo/obra/natureza-morta,0.0
1221,Armando Moraes Barros,"II Bienal vista de fora , 1953-54",https://masp.org.br/uploads/collection/fYMFKQZBIxC7rOKwiL9EIB86LquMyMwr.jpg,https://masp.org.br/acervo/obra/ii-bienal-vista-de-fora,0.0
1222,Armando Moraes Barros,"Sonho de bêbado , Sem data",https://masp.org.br/uploads/collection/XTbCQhqUX3hk3ncqTDsGWkoPLcNs5ieH.jpg,https://masp.org.br/acervo/obra/sonho-de-bebado,0.0
1223,Armando Moraes Barros,"Indiferença , Sem data",https://masp.org.br/uploads/collection/FvvdRizBxZlOtpa1jxbhqkMazdh9FebU.jpg,https://masp.org.br/acervo/obra/indiferenca,0.0
1224,Armando Moraes Barros,"Inscrições , Sem data",https://masp.org.br/uploads/collection/VTXE9UIUFOXlSxvoyrs4CSJ8MxF8L3vj.jpg,https://masp.org.br/acervo/obra/inscricoes,0.0
1225,Armando Moraes Barros,"Estudo arquitetônico , Sem data",https://masp.org.br/uploads/collection/ccUmDvpkMI15N0yKapanzFmD18gXk5F6.jpg,https://masp.org.br/acervo/obra/estudo-arquitetonico,0.0
1226,Armando Moraes Barros,"Habitat, Sem data",https://masp.org.br/uploads/collection/aOQcsm7GHSKWYZl0P6uACv0WwhC2QVZk.jpg,https://masp.org.br/acervo/obra/habitat,0.0
1227,Armando Moraes Barros,"N-1120, Sem data",https://masp.org.br/uploads/collection/CMOlRZO6w8XgVDbIVSu9PR2NQX9NmBQf.jpg,https://masp.org.br/acervo/obra/n-1120,0.0
1228,Jean Lurçat,"O grande medo (la grande peur) , circa 1954",https://masp.org.br/uploads/collection/t6DlF9McFBwZculf02hGSduXls5VY58U.jpg,https://masp.org.br/acervo/obra/o-grande-medo-la-grande-peur,0.0
1229,Abelardo da Hora,"Nega Fulô, 1954",https://masp.org.br/uploads/collection/frTjotDsLSGE2YxZgQjNV6b4vFvCnHM2.jpg,https://masp.org.br/acervo/obra/nega-fulo,0.0
1230,Alfio Trovato,"Mulher marcada , 1953",https://masp.org.br/uploads/collection/ecZXEy1T9yU8jCE2dCFGBOLUcDN6N89b.jpg,https://masp.org.br/acervo/obra/mulher-marcada,0.0
1231,Alfio Trovato,"Fotograma - II , Sem data",https://masp.org.br/uploads/collection/3QrZTSLSl8ZbXEBtYivmgR6A7et7ac6Y.jpg,https://masp.org.br/acervo/obra/fotograma-ii,0.0
1232,Alfio Trovato,"O grande industrial , Sem data",https://masp.org.br/uploads/collection/9Dl2Er2PRdPAbsaDHJ61RXXYxE3ySQOA.jpg,https://masp.org.br/acervo/obra/o-grande-industrial,0.0
1233,Apollo Silveira,"Vogue , 1953",https://masp.org.br/uploads/collection/MA0eUkm7WjWkkrORzoZN0dg0Ocd5pTcN.jpg,https://masp.org.br/acervo/obra/vogue,0.0
1234,Juan Del Prete,"Sem título, 1953",https://masp.org.br/uploads/collection/pYMQYTqGrQ1IjBNt0KKrdusYOb4CNxmg.jpg,https://masp.org.br/acervo/obra/sem-titulo-119,0.0
1235,Juan Del Prete,"Sem título, 1950",https://masp.org.br/uploads/collection/TVDOdUpPr69DiuVyHyfJ2FzcIoXQs9jL.jpg,https://masp.org.br/acervo/obra/sem-titulo-118,0.0
1236,Vicente do Rego Monteiro,"Veado e corça , 1953-54",https://masp.org.br/uploads/collection/TWaCD7tuyc170D9xCu9vxZf7DCiuc0Ng.jpg,https://masp.org.br/acervo/obra/veado-e-corca,0.0
